"","Intrinsic","Batch","spin_cpm","pdac_cpm"
"C1QTNF9",0.515740995218764,0.484259004781236,0.697917227598658,1.83648620922597
"AC245100.4",0.515705738166803,0.484294261833197,0.579105106973461,0.897419351858808
"NDUFB9",0.51556094639787,0.48443905360213,40.7264068829624,49.905897192014
"HAR1A",0.515560640582366,0.484439359417634,0.398690856927253,0.571581178485908
"FTO",0.515557630925469,0.484442369074531,33.3660460132487,46.0738976525291
"DDT",0.515539656675984,0.484460343324016,14.6765541196888,16.6334224086132
"MYO1C",0.515484734222978,0.484515265777021,41.2542086856638,53.149186806086
"RPL5P18",0.515394528393449,0.484605471606551,0.287672991219202,0.548987119644615
"FBXO24",0.515384535125796,0.484615464874204,0.28422778433129,0.651796051205595
"HMGN2P4",0.515370350922851,0.484629649077149,2.305523170845,2.27523477573222
"FAM222B",0.515191745592979,0.484808254407021,21.151556828395,23.8379288132049
"DUSP14",0.515175264963691,0.484824735036309,3.6431946303703,4.2145295645472
"CPNE5",0.515125198592917,0.484874801407083,32.4483851654994,27.9667990717321
"RPL37A",0.515070624885901,0.484929375114098,641.34118305992,816.412411300724
"MYO18B",0.51506914579256,0.48493085420744,2.86360413052273,1.71849064034653
"RPS27L",0.514568329804563,0.485431670195437,54.9520114507343,59.3123447686744
"EFCAB5",0.514547248933132,0.485452751066868,1.05158014785434,1.41167740571882
"CALM2P2",0.514335319075434,0.485664680924566,2.19611368334285,3.84602884047731
"LMLN",0.514279975315659,0.485720024684341,6.27670327602072,4.99578077863791
"AC024940.2",0.514235063234886,0.485764936765113,27.4505616178672,15.7209734285199
"AP000787.1",0.514232037848544,0.485767962151456,6.71139998349233,5.72795932355914
"CFD",0.51422611059085,0.48577388940915,3.96150039532308,5.99433262551805
"EMSY",0.514138508473831,0.485861491526169,44.8156983491752,47.8603828007354
"SLC25A12",0.51404654473325,0.48595345526675,9.96453326544573,12.3361400853
"SATB1-AS1",0.513976671335345,0.486023328664655,10.5933284756147,9.64541220361964
"SLC25A22",0.513950854605642,0.486049145394358,3.30932890107476,4.38456926735847
"SUMO3",0.513806901007317,0.486193098992683,102.055224112174,95.2261621039364
"HPCAL4",0.513806237231574,0.486193762768426,2.2264649951687,1.91890757549033
"LILRA2",0.513661623792106,0.486338376207894,10.7330380718738,17.082550118753
"AL021807.1",0.513474630576323,0.486525369423677,0.445804289070152,0.323982447428353
"ADD3",0.513410184397951,0.486589815602049,277.604703835989,251.43789350162
"ALG1L2",0.51314975865224,0.48685024134776,0.0318609128859465,0.0170722443970663
"RPL23AP97",0.5131269806964,0.486873019303601,0.486853297704243,0.717290156733969
"GTPBP2",0.51298301620214,0.48701698379786,64.4697910464256,47.9913327106712
"ZNF280C",0.512975706623234,0.487024293376766,5.84776604573062,6.54912919128388
"AGPAT5",0.512690132413671,0.487309867586329,18.0069316559518,15.7332401897256
"AL512488.1",0.51267137346313,0.48732862653687,0.257465511048077,0.332351392339557
"AOAH",0.512658836005484,0.487341163994516,17.1162183524876,19.2232854543181
"MRPL18",0.512649692252828,0.487350307747172,31.5551128577596,40.8956132494782
"AC116651.1",0.512575817150279,0.487424182849721,0.116470604978506,0.0174576083499076
"LINC02006",0.512573945130192,0.487426054869808,0.128715893468686,0.0773792085523511
"AC011825.1",0.512454022547872,0.487545977452128,3.95484794076352,3.09480086432884
"MAL",0.512306704958823,0.487693295041177,12.3311726270636,8.61100292399251
"PI16",0.512175573598395,0.487824426401605,1.1590665662167,0.679619325817061
"USP45",0.511857097120159,0.488142902879841,23.6021541275306,17.7470125374644
"CA5BP1",0.511738487481616,0.488261512518384,5.16643091356965,4.91415213909055
"ITGAM",0.511733312387184,0.488266687612816,25.7058910970936,27.885529554894
"RPS7",0.511661424063126,0.488338575936873,600.799142317562,645.456498847222
"GREM1",0.511622447636777,0.488377552363223,12.0585730963781,5.3823385850463
"TRIM2",0.511574084182045,0.488425915817955,7.05635014139706,15.2478990900995
"ST7-AS1",0.511345239520881,0.488654760479119,0.590069465412193,0.7738199335757
"C16orf52",0.511219465896883,0.488780534103117,4.91688486579684,5.08999900473123
"ZG16",0.511050199271292,0.488949800728708,0.208307086380815,0.378057717562292
"TPRXL",0.511050159109863,0.488949840890137,0.208307086380815,0.175958371301483
"AC005086.1",0.511050137697897,0.488949862302103,0.208307086380815,0
"TPST2",0.510963339055875,0.489036660944125,64.8678400403535,49.4294728803093
"STYXL1",0.510942274306141,0.489057725693859,9.16624726454265,10.6144706122521
"RASA3",0.510922091710212,0.489077908289788,237.648815950229,198.876346713023
"AC021106.1",0.510896608673038,0.489103391326962,0.262710156625833,0.561669291595127
"COX5A",0.510784742000068,0.489215257999932,53.8415328294691,57.7082604050098
"ETFRF1",0.510669678207131,0.489330321792868,36.1321803756415,29.1785822574951
"HOMER2",0.510664340479465,0.489335659520535,52.263399943442,40.8020716004529
"ESYT2",0.510550574351016,0.489449425648984,86.7363379566657,68.3584667574991
"KIF20B",0.510226947289342,0.489773052710658,70.2325503417819,69.6640489231543
"MSRB3",0.510190235013419,0.489809764986581,40.2171968736765,49.2325279068246
"SKA2",0.510178896631875,0.489821103368125,87.2308827890206,74.0706155408014
"FCGR2B",0.510166763429159,0.489833236570841,2.98393349310362,2.20210773031897
"N4BP2L2",0.510099102135043,0.489900897864957,196.141006008202,175.010604962919
"ARL6IP6",0.51008960439994,0.48991039560006,7.82723029550727,6.8860096539893
"C12orf75",0.510049564657065,0.489950435342935,233.650525482962,167.626601685736
"AC073370.1",0.509965324316333,0.490034675683667,0.0339209101768059,0.0158568700229164
"SCFD1",0.509886970398943,0.490113029601057,107.080963408224,94.4437084773574
"APLNR",0.509560723761298,0.490439276238702,5.42261003036621,10.6604811701309
"SFRP5",0.509385514419033,0.490614485580967,0.053623792470461,0.20101786101802
"ZNF786",0.509350122187516,0.490649877812484,5.33433656066483,7.08879226478486
"LRCH3",0.509270968661112,0.490729031338888,105.879020748592,97.6222520507679
"SLC35A2",0.509211273301198,0.490788726698802,2.43023526496898,1.15156595010801
"CCNB1",0.509199685575844,0.490800314424156,10.1830753681562,15.27836700962
"TBC1D2",0.509124398718063,0.490875601281937,5.77533998857743,8.2521515835257
"PBX4",0.509056168540014,0.490943831459986,6.6394326149046,3.67432779114136
"SRP14-AS1",0.508981597477679,0.491018402522321,1.83869137370992,2.64446244837912
"FAM157C",0.508936540261964,0.491063459738036,0.868985017456395,0.615002255106065
"AC073621.1",0.508774833041189,0.491225166958811,133.023149444003,101.053190478488
"AL357078.1",0.508749442403329,0.491250557596671,0.216474700590142,0.2102565814513
"NRBF2P3",0.508624409678484,0.491375590321516,0.842063553629457,1.4440770659838
"FANCB",0.508538605110827,0.491461394889173,8.11568280785304,8.66669659814268
"PRKAB1",0.508515846963034,0.491484153036966,13.3101853956914,17.4476301756001
"TBCA",0.508492366105494,0.491507633894506,179.482205135533,147.649352999877
"SIGIRR",0.508358876923196,0.491641123076804,11.25028682526,13.9278843288004
"JHDM1D-AS1",0.50820611750165,0.49179388249835,32.6563060598951,29.1669560166967
"TRAPPC8",0.508128569223359,0.491871430776641,84.6612993373039,88.2678000725335
"BX679664.3",0.508082662424635,0.491917337575365,12.2244425639244,25.8630532960909
"PET100",0.508073325568348,0.491926674431652,55.5348318093145,32.0492256772739
"PDIA5",0.508067942444744,0.491932057555256,7.58538045149669,7.73564777020976
"C19orf35",0.507902661095879,0.492097338904121,5.92539876886325,9.61798678226775
"PHC3",0.507898704786728,0.492101295213272,426.768451617446,400.616425476895
"AC215219.1",0.507761088875364,0.492238911124636,8.19462004938327,7.6869434413838
"CDCA4",0.507654921574681,0.492345078425319,4.65297813086918,6.06563247458828
"HIST2H2AA4",0.507639454597191,0.492360545402809,3.39134096300345,3.33532027048274
"RNA5SP259",0.507595585562509,0.492404414437491,3.28057752823997,0.0809232810173448
"AC123912.2",0.507556379928341,0.492443620071659,0.153486659963779,0.272177923794162
"RPL30",0.50751516523557,0.49248483476443,682.024705364427,678.374793071686
"AC136632.1",0.507416295497023,0.492583704502977,37.4007767020067,30.5521427166813
"RPS25",0.507387356722598,0.492612643277402,717.104489172895,651.09754961033
"RPL29",0.50720256829615,0.49279743170385,664.122168897318,803.868925226926
"HBM",0.507135848098404,0.492864151901596,17.1625805762916,41.0058849019861
"RCAN3",0.50707193539099,0.49292806460901,144.858071719346,123.216232867849
"C9orf153",0.507058846787479,0.492941153212521,0.806909287665957,1.08246931489048
"CENPN",0.506965275210697,0.493034724789303,4.73334475704226,6.45540270004563
"AP005202.1",0.506937031083841,0.493062968916159,57.203162103779,66.2196091525877
"AC004865.2",0.506867439714662,0.493132560285338,1.07624869355027,0.95864960284673
"PITPNM2",0.506804104680585,0.493195895319415,55.7988881658581,50.3938758409751
"MFNG",0.506555855057658,0.493444144942342,25.7489695779099,29.2007888920518
"MRPL21",0.506231971226703,0.493768028773297,20.1968183415286,19.1431262768566
"DPH6",0.506163769046131,0.493836230953869,8.02597523948181,6.93853847438313
"PDSS2",0.506155781063187,0.493844218936813,7.15733795465148,8.38951045361094
"CAMK1",0.506080574555777,0.493919425444223,21.2149986549865,28.8803176475557
"TIA1",0.506016553377465,0.493983446622535,59.8396658419553,39.4672553077576
"CTAGE5",0.505807495853374,0.494192504146626,52.3945829911031,46.9005673403166
"STMN3",0.505755233395415,0.494244766604585,10.3361508845517,9.70006057560073
"AC036108.2",0.505733172697055,0.494266827302945,0.732458542718752,1.07083172210414
"SETP22",0.505699662247248,0.494300337752752,0.715861126480507,0.698191017812637
"SETP8",0.505588153173128,0.494411846826872,0.0447897457950154,0.321484257738778
"ZNF778",0.505563397262507,0.494436602737493,28.366507611543,26.7711064872215
"ST3GAL5-AS1",0.50555433290786,0.49444566709214,0.260014654773815,0.216456373201135
"ZCWPW1",0.505480851145369,0.494519148854631,15.0363276849824,13.9975052332306
"TRIM47",0.505345315258392,0.494654684741608,3.37493902988532,3.77017878947621
"ST20",0.505240616591437,0.494759383408563,2.87123381519533,3.05312591866645
"AL024507.2",0.505171642807585,0.494828357192415,0.361473029699725,0.616207388913788
"DBF4",0.505139161104092,0.494860838895908,19.271683521377,25.1918482777338
"CHST6",0.505033861347493,0.494966138652507,0.448227275653573,0.473376275218274
"MUC12",0.504933059808029,0.495066940191971,0.694125897248553,2.9152613697469
"AC034268.1",0.504850866672232,0.495149133327768,2.79496551970112,1.16788929135108
"PARPBP",0.504838270418795,0.495161729581205,5.7847981440582,7.4751689035637
"AP001324.1",0.504834363324627,0.495165636675373,64.9410524716949,45.950572977361
"DLGAP5",0.504790792644416,0.495209207355584,8.82743274961107,12.9120310513096
"PIGK",0.504738113048181,0.495261886951819,14.4886275690741,10.8228308872019
"TNFSF8",0.504605785576026,0.495394214423974,7.46601144719966,6.45794726146717
"DDX43",0.504353707502455,0.495646292497545,2.55819388193678,3.51405947796268
"DCTD",0.504298408207682,0.495701591792318,31.8118623843432,35.5795370153209
"KNL1",0.504186874535412,0.495813125464588,35.2346966589448,40.1963565305903
"MYCBP",0.504133506501213,0.495866493498787,35.4020422220927,27.2592630229016
"BRI3",0.503812895918041,0.496187104081959,26.6178897105514,51.9374801923748
"EIF1B",0.503707512575401,0.496292487424599,179.767043412169,186.301095293126
"MSTO1",0.503597213782103,0.496402786217897,2.53070248123826,1.83940574307153
"AC011477.2",0.503439198334282,0.496560801665718,2.81809920247508,1.75349726570067
"HTATIP2",0.503385459805293,0.496614540194707,38.3046411363691,37.8274070911028
"PIGH",0.503343143817042,0.496656856182958,5.01489476016789,4.24498096214809
"MRVI1",0.503071905735105,0.496928094264895,15.8244264757354,19.1838106896882
"ADRA1A",0.503021435744115,0.496978564255885,0.21001339264759,0.738919747304443
"RPSAP58",0.502780507688728,0.497219492311272,29.803927746477,71.9324569071832
"OSBP2",0.502717370043197,0.497282629956803,84.0498436925822,89.5000769782539
"EYA3",0.502682247687518,0.497317752312482,38.2127112655766,39.5700321928491
"RPL18",0.502537637721848,0.497462362278152,679.830375808019,1022.19418658779
"CDC42BPA",0.502476457533439,0.497523542466561,71.4610518739854,90.1349200403211
"F8",0.502422256428555,0.497577743571445,11.052941121512,11.7512198186637
"VTA1",0.50218988852037,0.49781011147963,29.8629992707571,33.5364964004398
"HIST1H4J",0.502172593762676,0.497827406237324,6.75532144319669,7.21943939294224
"NBR2",0.502145826300177,0.497854173699823,3.69073310849343,1.37169889467453
"AL117190.1",0.501996825870288,0.498003174129711,0.476779740183862,0.134124367042043
"LRTOMT",0.501958378280629,0.498041621719371,1.44460281851927,1.78674283607138
"MEPCE",0.501933751366917,0.498066248633083,48.6192654303368,41.19975067228
"TPRKB",0.501456439420921,0.498543560579079,22.088079292992,20.5279529689303
"RPS19",0.501390686880716,0.498609313119284,799.599091520382,929.038632031855
"GALE",0.501377895868171,0.498622104131829,1.89920752266437,3.3444711958341
"SOCS5P3",0.501251950425365,0.498748049574635,0.0691116498722198,0.275409394338001
"RPL37",0.501209716319056,0.498790283680944,1096.36644099363,1037.66000519013
"AC008906.1",0.501158130894762,0.498841869105238,0.0754090472140509,0.0348758919687514
"PCED1B-AS1",0.501092207526787,0.498907792473213,54.6090223899887,45.6761101159155
"AC007066.1",0.501035774267478,0.498964225732522,0.251705239022505,0.230122633881393
"LGALS1",0.500988462806152,0.499011537193848,41.9523474511216,64.6151144843787
"SOS2",0.500954171884199,0.499045828115801,93.8861843102044,103.238201822308
"PMEL",0.500933786436622,0.499066213563378,0.0219547152952934,0.0836916404316369
"P2RY1",0.500827843927297,0.499172156072703,31.835572969225,14.1263581369371
"MTM1",0.500560155376843,0.499439844623157,25.0171708769082,26.8286678493309
"RN7SL648P",0.500548910084251,0.499451089915749,0.318944787354789,0.00216956500881121
"CCDC24",0.500471351151674,0.499528648848326,1.04163887902441,0.77228503620477
"UBASH3B",0.50034790755448,0.49965209244552,52.1166648369852,57.1469104108007
"TNFSF13",0.500343852959093,0.499656147040907,8.05882784144291,4.65278716753853
"TCEAL9",0.500238218067349,0.499761781932651,39.6870008321069,37.953386348631
"SLC25A53",0.500111450756179,0.499888549243821,14.5713282019439,15.5040721364834
"ADHFE1",0.499950444635443,0.500049555364557,2.58589533039328,1.73069752690443
"AP000808.1",0.499871662766599,0.500128337233401,1.05760110649619,0.939602243576028
"ACAD8",0.499805084532596,0.500194915467404,10.9234607311765,8.06570711687524
"AC026877.1",0.499735662014398,0.500264337985602,0.926734081797494,2.26144999789032
"RPS6KC1",0.499646134907625,0.500353865092375,39.8436425136308,38.7679382503419
"AC005562.1",0.499589078731226,0.500410921268774,2.37239301285372,2.35616450844508
"FUCA2",0.499585174522802,0.500414825477198,3.81902333799176,3.61653040197302
"LAGE3",0.499558001892475,0.500441998107526,6.85152855081961,7.92687194132138
"PAQR8",0.499348492673197,0.500651507326803,4.18521194642113,3.57284289072785
"RPS17",0.49932210957651,0.50067789042349,1412.15268300944,1307.86581330553
"TOB1-AS1",0.499281563371338,0.500718436628662,0.933378740840502,0.748976343895235
"PCBP2",0.499262752149816,0.500737247850184,366.170876743689,404.79001363492
"AC068700.1",0.499255059437916,0.500744940562084,0.807613074625771,0.709654810386508
"FOXN2",0.49919718846853,0.50080281153147,74.2991061630239,71.737535825891
"SULT2A1",0.499185624949272,0.500814375050728,0.251535104557262,3.51896980231226
"METTL4",0.49911760155763,0.50088239844237,13.0449658046059,11.650361528284
"SPACA6",0.499062323871871,0.500937676128129,1.41310643515718,2.34803358773075
"KLHL5",0.498911034100015,0.501088965899985,78.9845399576676,88.549198185441
"BMPR2",0.498804292904246,0.501195707095754,48.9963827570617,69.2474316741694
"GFPT1",0.498728225722202,0.501271774277798,55.7253949060724,55.7038613113758
"LPAR1",0.498695260847566,0.501304739152434,5.06652865489035,8.35306323454564
"FAM133B",0.498677956677898,0.501322043322102,49.4211518997664,43.7375028034215
"C4orf36",0.498610418883062,0.501389581116938,2.65527761221597,2.45607330771186
"RPL24",0.498581687030737,0.501418312969263,542.84349572776,537.444775021996
"YIF1B",0.49846105177118,0.50153894822882,15.0214443191092,11.3457298636158
"RBMS1P1",0.498409618802435,0.501590381197565,0.990521274030616,2.00474190976229
"SCYL2",0.49838090829868,0.50161909170132,89.2582064628471,84.5276176950808
"USP10",0.498376392851097,0.501623607148903,78.4868205301566,68.5256023950926
"LRRC3",0.49830487843184,0.50169512156816,2.40692342615217,0.775718389089243
"AL353763.1",0.498297232545219,0.50170276745478,0.281821978328895,0.214143734759644
"DYNC1I2P1",0.498012401391901,0.501987598608099,0.987278922439273,4.04134973741839
"POT1",0.49799610786538,0.50200389213462,13.1540801034937,13.0881546293635
"MED10",0.497952190934435,0.502047809065565,23.6463567862483,24.7579351330419
"MMP23B",0.497939516493245,0.502060483506755,0.278847917516459,0.0340601402856786
"CYP4F22",0.497901700553949,0.502098299446051,0.795632650987953,1.16401545517323
"POLR3GP1",0.497855711584687,0.502144288415313,0.337176016536202,0.0284631181435954
"SNX3",0.497773884596606,0.502226115403394,430.02121341359,395.910100565606
"POMT1",0.497749070765183,0.502250929234817,32.9600473332481,21.8637429020326
"RHD",0.497653650889102,0.502346349110898,11.3332882456417,8.9647420965415
"RNU1-13P",0.497566621482139,0.502433378517861,0.441227833758736,0.0244996254600145
"ZNF616",0.497484167835387,0.502515832164613,10.1965700281756,14.0425569725774
"CCT2",0.497482591032392,0.502517408967608,53.8870068370795,63.919185718082
"AC006299.1",0.497441714308458,0.502558285691542,0.408703194237741,0.470842434055173
"HSBP1L1",0.497272193463626,0.502727806536374,4.75266549888221,4.87893493057273
"LPP",0.497255217956876,0.502744782043124,128.247439691478,112.871653477582
"S100P",0.497240790179138,0.502759209820863,3.75780677330702,9.07768652720637
"FCGBP",0.497211277660805,0.502788722339195,3.00898065005321,2.72981230795064
"ZFAND3",0.497140165066567,0.502859834933433,80.347258644028,78.1191391898791
"ABAT",0.496867912197269,0.503132087802731,25.6180594895007,21.0931235689377
"AC246787.1",0.496754486150781,0.503245513849219,37.0546244585561,19.2140156611292
"AC006116.2",0.496736788679216,0.503263211320784,0.10101555040362,0.196073118231393
"SELENOF",0.496539219177811,0.503460780822189,25.2710781568717,16.7422910972585
"GPR150",0.496442344325683,0.503557655674317,0.0163838635286634,0.252990296124347
"AC133552.6",0.496442311399042,0.503557688600958,0.0163838635286634,0.495714783279882
"YAE1D1",0.496396189826538,0.503603810173462,3.00468711526107,3.19234643337806
"MAPK6PS3",0.496335695012006,0.503664304987994,0.355150669497456,0.602342457300973
"MFN2",0.496110941425487,0.503889058574513,105.674686286947,121.33515407284
"PTENP1",0.496063597451101,0.503936402548899,23.7218219830226,23.3095718457202
"AC006547.3",0.495888733836069,0.504111266163931,0.0361208207438604,0.0616271182765401
"FBXO6",0.49576645141487,0.50423354858513,4.45124131230388,9.24642716897266
"BX842568.2",0.495459268234454,0.504540731765546,1.88304838437391,1.35618423600408
"REEP6",0.495442995359108,0.504557004640892,1.95819377882619,2.78362213603404
"FARSA",0.495294248347039,0.504705751652961,34.5647116615705,38.7704536520009
"DUSP11",0.495267845526071,0.504732154473929,13.217359744595,15.4807108104526
"SLC6A8",0.495254571003034,0.504745428996966,16.5451378710912,27.8338970435044
"CDKN2D",0.49519438024658,0.50480561975342,197.428857520091,132.288554366176
"FCHO2",0.495129823773907,0.504870176226093,59.9024547779035,94.9368913671539
"DNMT3B",0.495120078855746,0.504879921144255,1.48793350579431,1.31298062367347
"BANK1",0.494802483747238,0.505197516252762,283.384413238378,222.102068290386
"UBXN11",0.49470774116124,0.50529225883876,27.1273722867746,25.5547998188801
"AC137630.4",0.49467526451107,0.505324735488931,0.071493204136183,0.220283462309998
"CALM1",0.494542808789425,0.505457191210575,712.685736559318,762.714451694688
"AL365181.3",0.494540820124124,0.505459179875876,0.576415484771829,1.28590434872472
"GPR1-AS",0.494370140749626,0.505629859250374,0.596790069952529,0.34540399650134
"RPS20P14",0.494327945545185,0.505672054454815,8.65441584277691,13.8478778507316
"NDRG3",0.494261775058618,0.505738224941382,36.6962822559463,40.5718498955469
"THBS3",0.494223776181339,0.505776223818661,2.55091513887383,2.76005842657288
"HSPA14",0.494211725687438,0.505788274312562,8.42200403726894,10.3273340622417
"CRCP",0.494199861996554,0.505800138003446,33.7622153844099,36.4171333413766
"C6orf48",0.49419958996728,0.50580041003272,19.2840753368759,26.8660442037214
"FKBP1A",0.494189633919942,0.505810366080058,227.495226930351,204.433645034824
"HMGB1P4",0.494102206594483,0.505897793405517,0.129486281024997,0.135063733027283
"TXN2",0.493898172512555,0.506101827487445,32.5754861963273,37.7247951896198
"ODF3",0.493855954691475,0.506144045308525,0.350481499513461,0.571935180859846
"SEPT5",0.49382595435303,0.50617404564697,126.094213135593,NA
"CHCHD2",0.493785494039668,0.506214505960332,75.2128691289105,82.3452595665747
"LINC00852",0.493669475567721,0.506330524432279,1.33886681170767,0.535620355352711
"SMIM25",0.493463757696383,0.506536242303617,28.5830836848223,49.4844032105982
"KIAA1324",0.493157827439663,0.506842172560337,0.808249721706949,1.4729950719977
"TMEM192",0.493101338278988,0.506898661721012,8.76631029397489,9.85325582584141
"AC080013.5",0.492876507393278,0.507123492606722,0.0349104860734803,0.0257965263707724
"GSTM4",0.492873904176693,0.507126095823307,14.8741971248664,14.2484172843315
"RILPL1",0.492839391376449,0.507160608623551,16.3904069874146,20.9978374770428
"AC091959.3",0.492659486476588,0.507340513523412,1.76620535158588,2.54889826758678
"PTTG1IP",0.492430434660564,0.507569565339436,159.292582129221,122.760230202487
"CDKN2B",0.492368515215064,0.507631484784936,5.86739928474676,6.14949055675693
"RPL23A",0.492209619489358,0.507790380510642,2828.21560707579,2023.35041738718
"RSRC1",0.492089649688558,0.507910350311442,136.490509352346,117.523220438647
"HPD",0.492082356495683,0.507917643504317,2.42101221139751,17.0047357320082
"TPM4",0.491784508502365,0.508215491497635,1577.97183456044,1700.05545782231
"AC074033.1",0.491619338058671,0.508380661941329,103.288652628779,157.620758318856
"RCBTB2",0.491617324940544,0.508382675059456,11.7522861047589,17.8040812362861
"TROAP",0.491609986691935,0.508390013308066,1.68784313049315,4.63450895784928
"NDUFB1",0.491535719221184,0.508464280778816,78.427377460176,71.8232219733109
"FYB1",0.491523883359327,0.508476116640673,834.987197711702,847.143872092078
"DNAH10",0.491433645251226,0.508566354748775,1.66478076454555,1.6921238593894
"ZSWIM7",0.491073996112366,0.508926003887634,37.7188603351338,30.5878150896423
"ZFAND4",0.490946630552399,0.5090533694476,18.5792968890608,21.8407304506344
"RPL32",0.490903754587709,0.509096245412291,1029.09104907076,1028.80759599102
"HTR1F",0.490899203475397,0.509100796524603,0.280117124241274,0.246252743837652
"NT5M",0.490551963622834,0.509448036377166,19.214929346558,16.383613569492
"LRRC71",0.490409329929633,0.509590670070367,0.198736965698739,0.14065076209611
"CEP89",0.490330036305582,0.509669963694418,21.0343203748959,20.5532260287814
"OAZ3",0.490194691409244,0.509805308590756,0.33848639755544,0.899672775285717
"DHRS4L2",0.490183935089937,0.509816064910063,7.6367296966867,8.58787591993836
"TUBA1C",0.490146492560331,0.509853507439669,110.069821722686,103.51334423461
"AL596087.1",0.49011155538358,0.50988844461642,4.7103691444833,3.40446653678898
"NME3",0.490056587500266,0.509943412499734,5.10232651615034,2.01695291712515
"GGPS1",0.490029995504447,0.509970004495553,15.0332743079852,20.1551856713804
"GAPDH",0.490003247166334,0.509996752833666,752.678153419499,1034.89991238064
"SFT2D1",0.489971580193723,0.510028419806277,11.8406543614741,7.70125916505234
"AL136531.2",0.489953265410028,0.510046734589973,0.441391828070501,0.778590904018235
"SIRPG",0.489812993345681,0.510187006654319,3.36074643662668,2.41339463543312
"CCDC30",0.489806016775062,0.510193983224938,6.43949395070218,6.07068995379957
"SCAI",0.489802334364657,0.510197665635343,18.1302643686542,9.49306261487221
"VPS8",0.489800335659442,0.510199664340558,73.5993904485595,57.2364914929541
"AL645568.2",0.489773830713478,0.510226169286522,0.762934779744623,0.139961681453784
"RPS20P2",0.489744195667545,0.510255804332455,0.0185266225448169,0.0288149902176292
"AC004034.1",0.489744169789114,0.510255830210886,0.0185266225448169,0.0143641263620488
"TMEM139",0.489744166091702,0.510255833908298,0.0185266225448169,0.503584848864009
"AC008763.2",0.489744163226669,0.510255836773331,0.0185266225448169,0.0396642350849203
"AC011492.1",0.489744162260778,0.510255837739222,0.0185266225448169,0.00544621539877756
"AC106760.2",0.489744155677457,0.510255844322543,0.0185266225448169,0.0220636424905482
"GSTA5",0.489744150506603,0.510255849493397,0.0185266225448169,0.00343584662765469
"DDX28",0.489713845542282,0.510286154457718,3.89123946754437,5.16221583901279
"G6PD",0.489418874391429,0.510581125608571,74.632938368396,80.1952737165912
"THEM6",0.489394319347065,0.510605680652935,1.42994908428939,1.46762885261631
"ASB13",0.489262748565802,0.510737251434198,2.64593179296584,4.81664520715703
"ZNF879",0.489216512135826,0.510783487864174,3.71478500166117,5.40110300745065
"LINC01389",0.48919507374493,0.51080492625507,0.115683813541198,0.0576052143294505
"SUV39H2",0.489149128634721,0.51085087136528,4.29558304793981,4.25183287365922
"TGFB1I1",0.488987837560744,0.511012162439256,16.1670183724603,17.709070503392
"IPO11",0.488895044767317,0.511104955232683,29.6236718394945,22.88288757826
"RPL12P35",0.488624886291162,0.511375113708838,0.335204033965078,0.327265785065529
"PARD3B",0.488601582992686,0.511398417007314,14.823464176416,19.871460454903
"ZNRF1",0.488496619984445,0.511503380015555,2.53361343715691,6.32852420293126
"ZNF581",0.488447463959036,0.511552536040964,10.9399806544832,13.7028194486108
"MAP2",0.488409049549474,0.511590950450526,6.74418008359567,10.2979796110503
"MTMR12",0.488025389061898,0.511974610938102,102.357850495554,77.6166502073242
"MAP2K5",0.488009875897427,0.511990124102573,19.5195475648962,16.987402150937
"SOD1",0.487937392439197,0.512062607560803,141.925400378068,148.223120080782
"FOSB",0.487936901000548,0.512063098999452,3.92775892721136,4.7397484690724
"S100A12",0.487923024629607,0.512076975370393,29.4397840581183,66.6650995978677
"AL022157.1",0.487810776349909,0.512189223650091,0.87246936460275,0.320318356879181
"SERPINE3",0.487743102385428,0.512256897614572,0.127193407168633,0.0635658918126955
"HIPK3",0.487443965482572,0.512556034517428,265.665128452958,320.086175867798
"TMEM71",0.487260410530802,0.512739589469198,17.9585093876564,21.0721700972371
"CCDC121",0.487214594428872,0.512785405571128,3.75605724482067,4.81215479743907
"AL512590.3",0.487111725541355,0.512888274458645,2.52596368456969,1.23875426156468
"SQSTM1",0.487097782599889,0.512902217400111,149.619561539956,149.075089359525
"ZNF483",0.487007463028477,0.512992536971523,7.86184973369753,10.246064810756
"AL049842.1",0.486632590763935,0.513367409236065,0.418720618113109,0.367882285181562
"MYL6",0.486598243559871,0.513401756440129,782.972411735655,813.797851121391
"CCDC66",0.486509591731653,0.513490408268347,58.5509977763498,70.4994122572958
"SKA1",0.486478018890606,0.513521981109394,2.83008122410412,3.49976225281626
"RPLP0P6",0.486470530152046,0.513529469847954,24.9727187993743,80.6360276620898
"KIF24",0.486425755256829,0.513574244743171,2.87978103170824,4.39979576213952
"GMCL1P1",0.486340582046493,0.513659417953507,0.490818258895273,0.2832962925913
"AC007683.1",0.486322584355243,0.513677415644757,35.1751705189298,21.2857868889572
"KCNQ5",0.486315406997602,0.513684593002398,1.74158399378577,2.66684103935598
"PDLIM4",0.486304157933408,0.513695842066592,0.275351402367019,1.6592347974699
"LETM2",0.486270048258683,0.513729951741317,1.78863837637427,2.39428184937572
"KCTD20",0.486233645374103,0.513766354625897,164.228046924877,138.898915230376
"ANKRD12",0.486207844152502,0.513792155847498,529.966830286756,521.89293512873
"AK3",0.486199735886869,0.513800264113131,26.2129605818441,24.4736828066109
"PAPSS1",0.486036839729636,0.513963160270364,40.1316420300452,44.2844732905917
"CU633967.1",0.486013553854439,0.513986446145561,0.0204731114170722,0.0282570146356851
